"CONCEPT_ID","CONCEPT_LABEL","CONCEPT_STRING","DATASET_STRING"
13119,"GROUP QUARTERS TYPE [5] BY YEAR OF ENTRY","B26211","ACSDT5Y2017"
13119,"GROUP QUARTERS TYPE [5] BY YEAR OF ENTRY","B26211","ACSDT5Y2018"
13120,"GROUP QUARTERS TYPE [5] BY WORLD REGION OF BIRTH","B26212","ACSDT5Y2009"
13120,"GROUP QUARTERS TYPE [5] BY WORLD REGION OF BIRTH","B26212","ACSDT5Y2017"
13120,"GROUP QUARTERS TYPE [5] BY WORLD REGION OF BIRTH","B26212","ACSDT5Y2018"
13121,"GROUP QUARTERS TYPE [5] BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH","B26213","ACSDT5Y2009"
13121,"GROUP QUARTERS TYPE [5] BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH","B26213","ACSDT5Y2017"
13121,"GROUP QUARTERS TYPE [5] BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH","B26213","ACSDT5Y2018"
13122,"GROUP QUARTERS TYPE [5] BY EMPLOYMENT STATUS","B26214","ACSDT5Y2009"
13122,"GROUP QUARTERS TYPE [5] BY EMPLOYMENT STATUS","B26214","ACSDT5Y2017"
13122,"GROUP QUARTERS TYPE [5] BY EMPLOYMENT STATUS","B26214","ACSDT5Y2018"
13123,"GROUP QUARTERS TYPE [5] BY OCCUPATION","B26215","ACSDT5Y2009"
13123,"GROUP QUARTERS TYPE [5] BY OCCUPATION","B26215","ACSDT5Y2017"
13123,"GROUP QUARTERS TYPE [5] BY OCCUPATION","B26215","ACSDT5Y2018"
13124,"AGGREGATE INCOME IN THE PAST 12 MONTHS BY GROUP QUARTERS TYPE [5]","B26216","ACSDT5Y2009"
13124,"AGGREGATE INCOME IN THE PAST 12 MONTHS BY GROUP QUARTERS TYPE [5]","B26216","ACSDT5Y2017"
13124,"AGGREGATE INCOME IN THE PAST 12 MONTHS BY GROUP QUARTERS TYPE [5]","B26216","ACSDT5Y2018"
13125,"GROUP QUARTERS TYPE [5] BY SEX WITH EARNINGS IN THE PAST 12 MONTHS","B26217","ACSDT5Y2009"
13125,"GROUP QUARTERS TYPE [5] BY SEX WITH EARNINGS IN THE PAST 12 MONTHS","B26217","ACSDT5Y2017"
13125,"GROUP QUARTERS TYPE [5] BY SEX WITH EARNINGS IN THE PAST 12 MONTHS","B26217","ACSDT5Y2018"
13126,"AGGREGATE EARNINGS IN THE PAST 12 MONTHS BY GROUP QUARTERS TYPE [5] BY SEX","B26218","ACSDT5Y2009"
13126,"AGGREGATE EARNINGS IN THE PAST 12 MONTHS BY GROUP QUARTERS TYPE [5] BY SEX","B26218","ACSDT5Y2017"
13126,"AGGREGATE EARNINGS IN THE PAST 12 MONTHS BY GROUP QUARTERS TYPE [5] BY SEX","B26218","ACSDT5Y2018"
13127,"MEDIAN EARNINGS IN THE PAST 12 MONTHS BY GROUP QUARTERS TYPE [5] BY SEX","B26219","ACSDT5Y2009"
13127,"MEDIAN EARNINGS IN THE PAST 12 MONTHS BY GROUP QUARTERS TYPE [5] BY SEX","B26219","ACSDT5Y2017"
13127,"MEDIAN EARNINGS IN THE PAST 12 MONTHS BY GROUP QUARTERS TYPE [5] BY SEX","B26219","ACSDT5Y2018"
13128,"GROUP QUARTERS TYPE [5] BY RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS","B26220","ACSDT5Y2009"
13128,"GROUP QUARTERS TYPE [5] BY RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS","B26220","ACSDT5Y2017"
13128,"GROUP QUARTERS TYPE [5] BY RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS","B26220","ACSDT5Y2018"
13129,"HEALTH INSURANCE COVERAGE STATUS BY SEX BY AGE","B27001","ACSDT5Y2009"
13129,"HEALTH INSURANCE COVERAGE STATUS BY SEX BY AGE","B27001","ACSDT5Y2017"
13129,"HEALTH INSURANCE COVERAGE STATUS BY SEX BY AGE","B27001","ACSDT5Y2018"
13130,"PRIVATE HEALTH INSURANCE STATUS BY SEX BY AGE","B27002","ACSDT5Y2009"
13130,"PRIVATE HEALTH INSURANCE STATUS BY SEX BY AGE","B27002","ACSDT5Y2017"
13130,"PRIVATE HEALTH INSURANCE STATUS BY SEX BY AGE","B27002","ACSDT5Y2018"
13131,"PUBLIC HEALTH INSURANCE STATUS BY SEX BY AGE","B27003","ACSDT5Y2009"
13131,"PUBLIC HEALTH INSURANCE STATUS BY SEX BY AGE","B27003","ACSDT5Y2017"
13131,"PUBLIC HEALTH INSURANCE STATUS BY SEX BY AGE","B27003","ACSDT5Y2018"
13132,"TYPES OF HEALTH INSURANCE COVERAGE BY AGE","B27010","ACSDT5Y2009"
13132,"TYPES OF HEALTH INSURANCE COVERAGE BY AGE","B27010","ACSDT5Y2017"
13132,"TYPES OF HEALTH INSURANCE COVERAGE BY AGE","B27010","ACSDT5Y2018"
13133,"HEALTH INSURANCE COVERAGE STATUS AND TYPE BY EMPLOYMENT STATUS","B27011","ACSDT5Y2009"
13133,"HEALTH INSURANCE COVERAGE STATUS AND TYPE BY EMPLOYMENT STATUS","B27011","ACSDT5Y2017"
13133,"HEALTH INSURANCE COVERAGE STATUS AND TYPE BY EMPLOYMENT STATUS","B27011","ACSDT5Y2018"
13134,"HEALTH INSURANCE COVERAGE STATUS AND TYPE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS)","B27015","ACSDT5Y2009"
13134,"HEALTH INSURANCE COVERAGE STATUS AND TYPE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS)","B27015","ACSDT5Y2017"
13134,"HEALTH INSURANCE COVERAGE STATUS AND TYPE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS)","B27015","ACSDT5Y2018"
13135,"HEALTH INSURANCE COVERAGE STATUS AND TYPE BY AGE BY EDUCATIONAL ATTAINMENT","B27019","ACSDT5Y2009"
13135,"HEALTH INSURANCE COVERAGE STATUS AND TYPE BY AGE BY EDUCATIONAL ATTAINMENT","B27019","ACSDT5Y2017"
13135,"HEALTH INSURANCE COVERAGE STATUS AND TYPE BY AGE BY EDUCATIONAL ATTAINMENT","B27019","ACSDT5Y2018"
13136,"HEALTH INSURANCE COVERAGE STATUS AND TYPE BY CITIZENSHIP STATUS","B27020","ACSDT5Y2009"
13136,"HEALTH INSURANCE COVERAGE STATUS AND TYPE BY CITIZENSHIP STATUS","B27020","ACSDT5Y2017"
13136,"HEALTH INSURANCE COVERAGE STATUS AND TYPE BY CITIZENSHIP STATUS","B27020","ACSDT5Y2018"
13137,"HEALTH INSURANCE COVERAGE STATUS BY SEX BY ENROLLMENT STATUS FOR YOUNG ADULTS AGED 19 TO 25","B27022","ACSDT5Y2009"
13137,"HEALTH INSURANCE COVERAGE STATUS BY SEX BY ENROLLMENT STATUS FOR YOUNG ADULTS AGED 19 TO 25","B27022","ACSDT5Y2017"
13137,"HEALTH INSURANCE COVERAGE STATUS BY SEX BY ENROLLMENT STATUS FOR YOUNG ADULTS AGED 19 TO 25","B27022","ACSDT5Y2018"
13138,"PRIVATE HEALTH INSURANCE BY SEX BY ENROLLMENT STATUS FOR YOUNG ADULTS AGED 19 TO 25","B27023","ACSDT5Y2009"
13138,"PRIVATE HEALTH INSURANCE BY SEX BY ENROLLMENT STATUS FOR YOUNG ADULTS AGED 19 TO 25","B27023","ACSDT5Y2017"
13138,"PRIVATE HEALTH INSURANCE BY SEX BY ENROLLMENT STATUS FOR YOUNG ADULTS AGED 19 TO 25","B27023","ACSDT5Y2018"
13139,"TYPES OF COMPUTERS IN HOUSEHOLD","B28001","ACSDT5Y2009"
13139,"TYPES OF COMPUTERS IN HOUSEHOLD","B28001","ACSDT5Y2017"
13139,"TYPES OF COMPUTERS IN HOUSEHOLD","B28001","ACSDT5Y2018"
13140,"PRESENCE AND TYPES OF INTERNET SUBSCRIPTIONS IN HOUSEHOLD","B28002","ACSDT5Y2009"
13140,"PRESENCE AND TYPES OF INTERNET SUBSCRIPTIONS IN HOUSEHOLD","B28002","ACSDT5Y2017"
13140,"PRESENCE AND TYPES OF INTERNET SUBSCRIPTIONS IN HOUSEHOLD","B28002","ACSDT5Y2018"
13141,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD","B28003","ACSDT5Y2009"
13141,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD","B28003","ACSDT5Y2017"
13141,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD","B28003","ACSDT5Y2018"
13142,"HOUSEHOLD INCOME IN THE LAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) BY PRESENCE AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD","B28004","ACSDT5Y2009"
13142,"HOUSEHOLD INCOME IN THE LAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) BY PRESENCE AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD","B28004","ACSDT5Y2017"
13142,"HOUSEHOLD INCOME IN THE LAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) BY PRESENCE AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD","B28004","ACSDT5Y2018"
13143,"AGE BY PRESENCE OF A COMPUTER AND TYPES OF INTERNET SUBSCRIPTION IN HOUSEHOLD","B28005","ACSDT5Y2009"
13143,"AGE BY PRESENCE OF A COMPUTER AND TYPES OF INTERNET SUBSCRIPTION IN HOUSEHOLD","B28005","ACSDT5Y2017"
13143,"AGE BY PRESENCE OF A COMPUTER AND TYPES OF INTERNET SUBSCRIPTION IN HOUSEHOLD","B28005","ACSDT5Y2018"
13144,"EDUCATIONAL ATTAINMENT BY PRESENCE OF A COMPUTER AND TYPES OF INTERNET SUBSCRIPTION IN HOUSEHOLD","B28006","ACSDT5Y2009"
13144,"EDUCATIONAL ATTAINMENT BY PRESENCE OF A COMPUTER AND TYPES OF INTERNET SUBSCRIPTION IN HOUSEHOLD","B28006","ACSDT5Y2017"
13144,"EDUCATIONAL ATTAINMENT BY PRESENCE OF A COMPUTER AND TYPES OF INTERNET SUBSCRIPTION IN HOUSEHOLD","B28006","ACSDT5Y2018"
13145,"LABOR FORCE STATUS BY PRESENCE OF A COMPUTER AND TYPES OF INTERNET SUBSCRIPTION IN HOUSEHOLD","B28007","ACSDT5Y2009"
13145,"LABOR FORCE STATUS BY PRESENCE OF A COMPUTER AND TYPES OF INTERNET SUBSCRIPTION IN HOUSEHOLD","B28007","ACSDT5Y2017"
13145,"LABOR FORCE STATUS BY PRESENCE OF A COMPUTER AND TYPES OF INTERNET SUBSCRIPTION IN HOUSEHOLD","B28007","ACSDT5Y2018"
13146,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD","B28008","ACSDT5Y2009"
13146,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD","B28008","ACSDT5Y2017"
13146,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD","B28008","ACSDT5Y2018"
13147,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (WHITE ALONE)","B28009A","ACSDT5Y2009"
13147,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (WHITE ALONE)","B28009A","ACSDT5Y2017"
13147,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (WHITE ALONE)","B28009A","ACSDT5Y2018"
13148,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (BLACK OR AFRICAN AMERICAN ALONE)","B28009B","ACSDT5Y2009"
13148,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (BLACK OR AFRICAN AMERICAN ALONE)","B28009B","ACSDT5Y2017"
13148,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (BLACK OR AFRICAN AMERICAN ALONE)","B28009B","ACSDT5Y2018"
13149,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (AMERICAN INDIAN AND ALASKA NATIVE ALONE)","B28009C","ACSDT5Y2009"
13149,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (AMERICAN INDIAN AND ALASKA NATIVE ALONE)","B28009C","ACSDT5Y2017"
13149,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (AMERICAN INDIAN AND ALASKA NATIVE ALONE)","B28009C","ACSDT5Y2018"
13150,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (ASIAN ALONE)","B28009D","ACSDT5Y2009"
13150,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (ASIAN ALONE)","B28009D","ACSDT5Y2017"
13150,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (ASIAN ALONE)","B28009D","ACSDT5Y2018"
13151,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE)","B28009E","ACSDT5Y2009"
13151,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE)","B28009E","ACSDT5Y2017"
13151,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE)","B28009E","ACSDT5Y2018"
13152,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (SOME OTHER RACE ALONE)","B28009F","ACSDT5Y2009"
13152,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (SOME OTHER RACE ALONE)","B28009F","ACSDT5Y2017"
13152,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (SOME OTHER RACE ALONE)","B28009F","ACSDT5Y2018"
13153,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (TWO OR MORE RACES)","B28009G","ACSDT5Y2009"
13153,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (TWO OR MORE RACES)","B28009G","ACSDT5Y2017"
13153,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (TWO OR MORE RACES)","B28009G","ACSDT5Y2018"
13154,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (WHITE ALONE, NOT HISPANIC OR LATINO)","B28009H","ACSDT5Y2009"
13154,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (WHITE ALONE, NOT HISPANIC OR LATINO)","B28009H","ACSDT5Y2017"
13154,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (WHITE ALONE, NOT HISPANIC OR LATINO)","B28009H","ACSDT5Y2018"
13155,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (HISPANIC OR LATINO)","B28009I","ACSDT5Y2009"
13155,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (HISPANIC OR LATINO)","B28009I","ACSDT5Y2017"
13155,"PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD (HISPANIC OR LATINO)","B28009I","ACSDT5Y2018"
13156,"COMPUTERS IN HOUSEHOLD","B28010","ACSDT5Y2009"
13156,"COMPUTERS IN HOUSEHOLD","B28010","ACSDT5Y2017"
13156,"COMPUTERS IN HOUSEHOLD","B28010","ACSDT5Y2018"
13157,"INTERNET SUBSCRIPTIONS IN HOUSEHOLD","B28011","ACSDT5Y2009"
13157,"INTERNET SUBSCRIPTIONS IN HOUSEHOLD","B28011","ACSDT5Y2017"
13157,"INTERNET SUBSCRIPTIONS IN HOUSEHOLD","B28011","ACSDT5Y2018"
13158,"UNWEIGHTED HOUSING UNIT SAMPLE","B98001","ACSDT5Y2009"
13158,"UNWEIGHTED HOUSING UNIT SAMPLE","B98001","ACSDT5Y2017"
13158,"UNWEIGHTED HOUSING UNIT SAMPLE","B98001","ACSDT5Y2018"
13159,"UNWEIGHTED GROUP QUARTERS POPULATION SAMPLE","B98002","ACSDT5Y2009"
13159,"UNWEIGHTED GROUP QUARTERS POPULATION SAMPLE","B98002","ACSDT5Y2017"
13159,"UNWEIGHTED GROUP QUARTERS POPULATION SAMPLE","B98002","ACSDT5Y2018"
13160,"HOUSING UNIT COVERAGE RATE","B98011","ACSDT5Y2009"
13160,"HOUSING UNIT COVERAGE RATE","B98011","ACSDT5Y2017"
13160,"HOUSING UNIT COVERAGE RATE","B98011","ACSDT5Y2018"
13161,"TOTAL POPULATION COVERAGE RATE BY SEX","B98012","ACSDT5Y2009"
13161,"TOTAL POPULATION COVERAGE RATE BY SEX","B98012","ACSDT5Y2017"
13161,"TOTAL POPULATION COVERAGE RATE BY SEX","B98012","ACSDT5Y2018"
13162,"TOTAL POPULATION COVERAGE RATE BY WEIGHTING RACE AND HISPANIC OR LATINO GROUPS","B98013","ACSDT5Y2009"
13162,"TOTAL POPULATION COVERAGE RATE BY WEIGHTING RACE AND HISPANIC OR LATINO GROUPS","B98013","ACSDT5Y2017"
13162,"TOTAL POPULATION COVERAGE RATE BY WEIGHTING RACE AND HISPANIC OR LATINO GROUPS","B98013","ACSDT5Y2018"
13163,"GROUP QUARTERS POPULATION COVERAGE RATE","B98014","ACSDT5Y2009"
13163,"GROUP QUARTERS POPULATION COVERAGE RATE","B98014","ACSDT5Y2017"
13163,"GROUP QUARTERS POPULATION COVERAGE RATE","B98014","ACSDT5Y2018"
13164,"HOUSING UNIT RESPONSE AND NONRESPONSE RATES WITH REASONS FOR NONINTERVIEWS","B98021","ACSDT5Y2009"
13164,"HOUSING UNIT RESPONSE AND NONRESPONSE RATES WITH REASONS FOR NONINTERVIEWS","B98021","ACSDT5Y2017"
13164,"HOUSING UNIT RESPONSE AND NONRESPONSE RATES WITH REASONS FOR NONINTERVIEWS","B98021","ACSDT5Y2018"
13165,"GROUP QUARTERS POPULATION RESPONSE AND NONRESPONSE RATES WITH REASONS FOR NONINTERVIEWS","B98022","ACSDT5Y2009"
13165,"GROUP QUARTERS POPULATION RESPONSE AND NONRESPONSE RATES WITH REASONS FOR NONINTERVIEWS","B98022","ACSDT5Y2017"
13165,"GROUP QUARTERS POPULATION RESPONSE AND NONRESPONSE RATES WITH REASONS FOR NONINTERVIEWS","B98022","ACSDT5Y2018"
13166,"OVERALL PERSON CHARACTERISTIC ALLOCATION RATE","B98031","ACSDT5Y2009"
13166,"OVERALL PERSON CHARACTERISTIC ALLOCATION RATE","B98031","ACSDT5Y2017"
13166,"OVERALL PERSON CHARACTERISTIC ALLOCATION RATE","B98031","ACSDT5Y2018"
13167,"OVERALL HOUSING UNIT CHARACTERISTIC ALLOCATION RATE","B98032","ACSDT5Y2009"
13167,"OVERALL HOUSING UNIT CHARACTERISTIC ALLOCATION RATE","B98032","ACSDT5Y2017"
13167,"OVERALL HOUSING UNIT CHARACTERISTIC ALLOCATION RATE","B98032","ACSDT5Y2018"
13168,"ALLOCATION OF SEX","B99011","ACSDT5Y2009"
13168,"ALLOCATION OF SEX","B99011","ACSDT5Y2017"
13168,"ALLOCATION OF SEX","B99011","ACSDT5Y2018"
13169,"ALLOCATION OF AGE","B99012","ACSDT5Y2009"
13169,"ALLOCATION OF AGE","B99012","ACSDT5Y2017"
13169,"ALLOCATION OF AGE","B99012","ACSDT5Y2018"
13170,"ALLOCATION OF RACE","B99021","ACSDT5Y2009"
13170,"ALLOCATION OF RACE","B99021","ACSDT5Y2017"
13170,"ALLOCATION OF RACE","B99021","ACSDT5Y2018"
13171,"ALLOCATION OF HISPANIC OR LATINO ORIGIN","B99031","ACSDT5Y2009"
13171,"ALLOCATION OF HISPANIC OR LATINO ORIGIN","B99031","ACSDT5Y2017"
13171,"ALLOCATION OF HISPANIC OR LATINO ORIGIN","B99031","ACSDT5Y2018"
13172,"ALLOCATION OF CITIZENSHIP STATUS","B99051","ACSDT5Y2009"
13172,"ALLOCATION OF CITIZENSHIP STATUS","B99051","ACSDT5Y2017"
13172,"ALLOCATION OF CITIZENSHIP STATUS","B99051","ACSDT5Y2018"
13173,"ALLOCATION OF YEAR OF ENTRY","B99052","ACSDT5Y2009"
13173,"ALLOCATION OF YEAR OF ENTRY","B99052","ACSDT5Y2017"
13173,"ALLOCATION OF YEAR OF ENTRY","B99052","ACSDT5Y2018"
13174,"ALLOCATION OF YEAR OF ENTRY FOR POPULATION BORN OUTSIDE PUERTO RICO","B99052PR","ACSDT5Y2009"
13174,"ALLOCATION OF YEAR OF ENTRY FOR POPULATION BORN OUTSIDE PUERTO RICO","B99052PR","ACSDT5Y2017"
13174,"ALLOCATION OF YEAR OF ENTRY FOR POPULATION BORN OUTSIDE PUERTO RICO","B99052PR","ACSDT5Y2018"
13175,"ALLOCATION OF YEAR OF NATURALIZATION","B99053","ACSDT5Y2009"
13175,"ALLOCATION OF YEAR OF NATURALIZATION","B99053","ACSDT5Y2017"
13175,"ALLOCATION OF YEAR OF NATURALIZATION","B99053","ACSDT5Y2018"
13176,"ALLOCATION OF PLACE OF BIRTH","B99061","ACSDT5Y2009"
13176,"ALLOCATION OF PLACE OF BIRTH","B99061","ACSDT5Y2017"
13176,"ALLOCATION OF PLACE OF BIRTH","B99061","ACSDT5Y2018"
13177,"ALLOCATION OF MOBILITY STATUS FOR THE POPULATION 1 YEAR AND OVER","B99071","ACSDT5Y2009"
13177,"ALLOCATION OF MOBILITY STATUS FOR THE POPULATION 1 YEAR AND OVER","B99071","ACSDT5Y2017"
13177,"ALLOCATION OF MOBILITY STATUS FOR THE POPULATION 1 YEAR AND OVER","B99071","ACSDT5Y2018"
13178,"ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER","B99072","ACSDT5Y2009"
13178,"ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER","B99072","ACSDT5Y2017"
13178,"ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER","B99072","ACSDT5Y2018"
13179,"ALLOCATION OF MEANS OF TRANSPORTATION TO WORK","B99080","ACSDT5Y2009"
13179,"ALLOCATION OF MEANS OF TRANSPORTATION TO WORK","B99080","ACSDT5Y2017"
13179,"ALLOCATION OF MEANS OF TRANSPORTATION TO WORK","B99080","ACSDT5Y2018"
13180,"ALLOCATION OF PLACE OF WORK","B99081","ACSDT5Y2009"
13180,"ALLOCATION OF PLACE OF WORK","B99081","ACSDT5Y2017"
13180,"ALLOCATION OF PLACE OF WORK","B99081","ACSDT5Y2018"
13181,"ALLOCATION OF PRIVATE VEHICLE OCCUPANCY","B99082","ACSDT5Y2009"
13181,"ALLOCATION OF PRIVATE VEHICLE OCCUPANCY","B99082","ACSDT5Y2017"
13181,"ALLOCATION OF PRIVATE VEHICLE OCCUPANCY","B99082","ACSDT5Y2018"
13182,"ALLOCATION OF TIME LEAVING HOME TO GO TO WORK","B99083","ACSDT5Y2009"
13182,"ALLOCATION OF TIME LEAVING HOME TO GO TO WORK","B99083","ACSDT5Y2017"
13182,"ALLOCATION OF TIME LEAVING HOME TO GO TO WORK","B99083","ACSDT5Y2018"
13183,"ALLOCATION OF TRAVEL TIME TO WORK","B99084","ACSDT5Y2009"
13183,"ALLOCATION OF TRAVEL TIME TO WORK","B99084","ACSDT5Y2017"
13183,"ALLOCATION OF TRAVEL TIME TO WORK","B99084","ACSDT5Y2018"
13184,"ALLOCATION OF VEHICLES AVAILABLE FOR WORKERS","B99085","ACSDT5Y2009"
13184,"ALLOCATION OF VEHICLES AVAILABLE FOR WORKERS","B99085","ACSDT5Y2017"
13184,"ALLOCATION OF VEHICLES AVAILABLE FOR WORKERS","B99085","ACSDT5Y2018"
13185,"ALLOCATION OF MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY","B99086","ACSDT5Y2009"
13185,"ALLOCATION OF MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY","B99086","ACSDT5Y2017"
13185,"ALLOCATION OF MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY","B99086","ACSDT5Y2018"
13186,"ALLOCATION OF TIME ARRIVING AT WORK FROM HOME FOR WORKPLACE GEOGRAPHY","B99087","ACSDT5Y2009"
13186,"ALLOCATION OF TIME ARRIVING AT WORK FROM HOME FOR WORKPLACE GEOGRAPHY","B99087","ACSDT5Y2017"
13186,"ALLOCATION OF TIME ARRIVING AT WORK FROM HOME FOR WORKPLACE GEOGRAPHY","B99087","ACSDT5Y2018"
13187,"ALLOCATION OF TRAVEL TIME TO WORK FOR WORKPLACE GEOGRAPHY","B99088","ACSDT5Y2009"
13187,"ALLOCATION OF TRAVEL TIME TO WORK FOR WORKPLACE GEOGRAPHY","B99088","ACSDT5Y2017"
13187,"ALLOCATION OF TRAVEL TIME TO WORK FOR WORKPLACE GEOGRAPHY","B99088","ACSDT5Y2018"
13188,"ALLOCATION OF VEHICLES AVAILABLE FOR WORKERS FOR WORKPLACE GEOGRAPHY","B99089","ACSDT5Y2009"
13188,"ALLOCATION OF VEHICLES AVAILABLE FOR WORKERS FOR WORKPLACE GEOGRAPHY","B99089","ACSDT5Y2017"
13188,"ALLOCATION OF VEHICLES AVAILABLE FOR WORKERS FOR WORKPLACE GEOGRAPHY","B99089","ACSDT5Y2018"
13189,"ALLOCATION OF RELATIONSHIP","B99092","ACSDT5Y2009"
13189,"ALLOCATION OF RELATIONSHIP","B99092","ACSDT5Y2017"
13189,"ALLOCATION OF RELATIONSHIP","B99092","ACSDT5Y2018"
13190,"ALLOCATION OF GRANDPARENTS LIVING WITH GRANDCHILDREN UNDER 18 YEARS","B99102","ACSDT5Y2009"
13190,"ALLOCATION OF GRANDPARENTS LIVING WITH GRANDCHILDREN UNDER 18 YEARS","B99102","ACSDT5Y2017"
13190,"ALLOCATION OF GRANDPARENTS LIVING WITH GRANDCHILDREN UNDER 18 YEARS","B99102","ACSDT5Y2018"
13191,"ALLOCATION OF GRANDPARENTS RESPONSIBLE FOR GRANDCHILDREN UNDER 18 YEARS","B99103","ACSDT5Y2009"
13191,"ALLOCATION OF GRANDPARENTS RESPONSIBLE FOR GRANDCHILDREN UNDER 18 YEARS","B99103","ACSDT5Y2017"
13191,"ALLOCATION OF GRANDPARENTS RESPONSIBLE FOR GRANDCHILDREN UNDER 18 YEARS","B99103","ACSDT5Y2018"
13192,"ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER","B99104","ACSDT5Y2009"
